Datum,Serie,Waarde,Eenheid,
"1-1-2018 02:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.131","m"
"1-1-2018 02:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.137","m"
"1-1-2018 02:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.134","m"
"1-1-2018 02:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.143","m"
"1-1-2018 03:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.152","m"
"1-1-2018 03:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.148","m"
"1-1-2018 03:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.152","m"
"1-1-2018 03:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.169","m"
"1-1-2018 04:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.169","m"
"1-1-2018 04:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.163","m"
"1-1-2018 04:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.171","m"
"1-1-2018 04:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.169","m"
"1-1-2018 05:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.158","m"
"1-1-2018 05:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.159","m"
"1-1-2018 05:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.159","m"
"1-1-2018 05:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.157","m"
"1-1-2018 06:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.161","m"
"1-1-2018 06:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.164","m"
"1-1-2018 06:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.163","m"
"1-1-2018 06:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.165","m"
"1-1-2018 07:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.164","m"
"1-1-2018 07:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.161","m"
"1-1-2018 07:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.167","m"
"1-1-2018 07:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.165","m"
"1-1-2018 08:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.164","m"
"1-1-2018 08:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.165","m"
"1-1-2018 08:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.161","m"
"1-1-2018 08:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.163","m"
"1-1-2018 09:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.162","m"
"1-1-2018 09:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.159","m"
"1-1-2018 09:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.153","m"
"1-1-2018 09:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.157","m"
"1-1-2018 10:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.155","m"
"1-1-2018 10:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.148","m"
"1-1-2018 10:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.148","m"
"1-1-2018 10:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.148","m"
"1-1-2018 11:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.141","m"
"1-1-2018 11:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.139","m"
"1-1-2018 11:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.139","m"
"1-1-2018 11:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.139","m"
"1-1-2018 12:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.135","m"
"1-1-2018 12:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.135","m"
"1-1-2018 12:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.133","m"
"1-1-2018 12:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.135","m"
"1-1-2018 13:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.136","m"
"1-1-2018 13:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.141","m"
"1-1-2018 13:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.144","m"
"1-1-2018 13:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.145","m"
"1-1-2018 14:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.151","m"
"1-1-2018 14:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.156","m"
"1-1-2018 14:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.158","m"
"1-1-2018 14:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.161","m"
"1-1-2018 15:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.164","m"
"1-1-2018 15:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.167","m"
"1-1-2018 15:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.171","m"
"1-1-2018 15:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.174","m"
"1-1-2018 16:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.174","m"
"1-1-2018 16:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.175","m"
"1-1-2018 16:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.175","m"
"1-1-2018 16:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.177","m"
"1-1-2018 17:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.18","m"
"1-1-2018 17:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.18","m"
"1-1-2018 17:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.181","m"
"1-1-2018 17:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.182","m"
"1-1-2018 18:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.183","m"
"1-1-2018 18:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.183","m"
"1-1-2018 18:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.186","m"
"1-1-2018 18:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.185","m"
"1-1-2018 19:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.183","m"
"1-1-2018 19:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.187","m"
"1-1-2018 19:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.19","m"
"1-1-2018 19:45:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.188","m"
"1-1-2018 20:00:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.188","m"
"1-1-2018 20:15:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.192","m"
"1-1-2018 20:30:00","Benedensas De Heen Bovenstrooms - 0705_WTH_BOV - WATHTE[m][NAP][OW] - WBD Hoogfrequent","0.188","m"
